,X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,Y0,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Z0,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,XAVG,YAVG,ZAVG,XPEAK,YPEAK,ZPEAK,XABSOLDEV,YABSOLDEV,ZABSOLDEV,XSTANDDEV,YSTANDDEV,ZSTANDDEV,XVAR,YVAR,ZVAR,XMFCC0,XMFCC1,XMFCC2,XMFCC3,XMFCC4,XMFCC5,XMFCC6,XMFCC7,XMFCC8,XMFCC9,XMFCC10,XMFCC11,XMFCC12,YMFCC0,YMFCC1,YMFCC2,YMFCC3,YMFCC4,YMFCC5,YMFCC6,YMFCC7,YMFCC8,YMFCC9,YMFCC10,YMFCC11,YMFCC12,ZMFCC0,ZMFCC1,ZMFCC2,ZMFCC3,ZMFCC4,ZMFCC5,ZMFCC6,ZMFCC7,ZMFCC8,ZMFCC9,ZMFCC10,ZMFCC11,ZMFCC12,XYCOS,XZCOS,YZCOS,XYCOR,XZCOR,YZCOR,RESULTANT
3509,0.21,0.19,0.235,0.12,0.075,0.065,0.055,0.02,0.02,0.01,0.0,0.0,0.005,0.06,0.245,0.325,0.215,0.08,0.04,0.03,0.42,0.23,0.145,0.08,0.085,0.03,0.0,0.01,0.0,0.0,0.12823426501291477,0.7545072339322457,-0.0921988273690899,0.2808,0.21011234818837282,0.20980520231213873,0.3103931410838732,0.17009046116947782,0.31837553988703904,0.438657,0.233956,0.308967,0.662311,0.48369,0.555848,0.495478,0.700337,0.699211,0.697338,0.694717,0.691353,0.687248,0.682407,0.676836,0.670539,0.663525,0.6558,0.647373,0.459039,0.648832,0.64779,0.646054,0.643626,0.640509,0.636706,0.632221,0.62706,0.621226,0.614728,0.607571,0.599764,0.465905,0.658536,0.657478,0.655716,0.653252,0.650088,0.646228,0.641677,0.636438,0.630517,0.623922,0.616658,0.608734,0.313945,0.613148,-0.0760724,0.261709,0.701995,0.384331,0.5182004658762994
3510,0.0,0.005,0.025,0.085,0.215,0.31,0.15,0.07,0.06,0.08,0.215,0.39,0.325,0.06,0.01,0.0,0.0,0.0,0.0,0.0,0.305,0.285,0.24,0.11,0.015,0.015,0.025,0.005,0.0,0.0,0.8122719283044092,-0.07016889976183918,-0.09558260886308716,0.32472067039106145,0.3382408559091507,0.33236994219653176,0.232433973649137,0.13180739852446624,0.2969212595518476,0.343443,0.192416,0.32574,0.58604,0.438653,0.570736,0.488569,0.69057,0.689461,0.687613,0.685029,0.681712,0.677664,0.672891,0.667397,0.661189,0.654272,0.646655,0.638346,0.39148,0.553339,0.552451,0.55097,0.548899,0.546241,0.542998,0.539173,0.534771,0.529797,0.524255,0.518151,0.511493,0.46401,0.655858,0.654804,0.653049,0.650595,0.647444,0.6436,0.639067,0.633849,0.627953,0.621384,0.61415,0.606258,-0.483401,-0.207218,0.38069,-0.501333,-0.042278,0.340082,0.48219500747488087
3511,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.12459171968740458,0.2219529186850931,0.2664356063888167,0.1990860335195531,0.206460273640142,0.22196531791907514,0.4174662325692423,0.06641987538778384,0.4235750673705194,0.485767,0.0787701,0.354133,0.69697,0.28066,0.595091,0.381731,0.53956,0.538694,0.53725,0.535231,0.532639,0.529476,0.525747,0.521454,0.516604,0.5112,0.505248,0.498756,0.170668,0.241231,0.240844,0.240198,0.239296,0.238137,0.236723,0.235056,0.233137,0.230968,0.228552,0.225891,0.222988,0.334453,0.472735,0.471975,0.47071,0.468942,0.466671,0.4639,0.460632,0.456871,0.452621,0.447887,0.442672,0.436984,0.565861,0.958457,0.777141,0.997725,0.999745,0.998335,0.41392674616695063
3512,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34881126267752666,0.6973729403949906,0.08564287708555969,0.22940670391061452,0.1778691259897461,0.21267341040462426,0.0018026735450331873,0.0013347389139445763,0.003973734726272657,0.00238231,0.0017776,0.00376454,0.0488089,0.0421616,0.0613558,0.221441,0.312998,0.312495,0.311657,0.310486,0.308982,0.307148,0.304984,0.302494,0.29968,0.296546,0.293093,0.289327,0.32424,0.458299,0.457563,0.456336,0.454622,0.45242,0.449734,0.446566,0.44292,0.4388,0.43421,0.429155,0.42364,0.00448151,0.00633442,0.00632425,0.0063073,0.0062836,0.00625317,0.00621604,0.00617225,0.00612186,0.00606491,0.00600147,0.0059316,0.00585538,0.999959,0.998131,0.998144,-0.23219,-0.108413,-0.376897,0.4185881166776762
3513,0.0,0.0,0.0,0.0,0.05,0.535,0.335,0.065,0.01,0.005,0.52,0.305,0.105,0.05,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.59,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.8177299697142243,-0.1837507898190302,0.12241380970260617,0.19210055865921788,0.2834521534245467,0.2656208092485549,0.09053451008215581,0.1308434787142522,0.11590036546199564,0.131756,0.192828,0.106608,0.362982,0.439122,0.326509,0.41585,0.587786,0.586842,0.585269,0.58307,0.580246,0.576801,0.572738,0.568062,0.562777,0.55689,0.550407,0.543334,0.37759,0.533707,0.53285,0.531422,0.529425,0.526861,0.523733,0.520044,0.515798,0.511,0.505654,0.499768,0.493346,0.2992,0.422906,0.422226,0.421095,0.419512,0.417481,0.415002,0.412079,0.408715,0.404913,0.400677,0.396012,0.390923,-0.624094,0.594211,-0.654834,0.0308408,-0.278761,-0.412723,0.4650723151270729
3514,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3309863920316226,-0.30811366913468236,-0.7474742223377523,0.23743016759776536,0.23801029437045576,0.3098907514450867,0.0016926351526082315,0.007887979352954978,0.0070756949315220205,0.00232929,0.0105899,0.00672579,0.0482627,0.102907,0.0820109,0.21388,0.302311,0.301825,0.301016,0.299885,0.298433,0.296661,0.294571,0.292166,0.289448,0.286421,0.283086,0.279448,0.211571,0.299046,0.298566,0.297766,0.296647,0.29521,0.293457,0.29139,0.289011,0.286323,0.283327,0.280029,0.276431,0.307786,0.435042,0.434343,0.433179,0.431551,0.429461,0.426912,0.423905,0.420444,0.416532,0.412175,0.407377,0.402142,0.999393,0.999828,0.998688,0.620844,-0.631517,-0.959611,0.4142600737058026
3515,0.0,0.0,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,0.0,0.055,0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.985,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7921933668374883,0.0365133742689111,-0.27851620791574,0.233395530726257,0.23336164790826078,0.2829329479768786,0.00625804483757816,0.013144242550640006,0.02266824172173207,0.0107735,0.0306113,0.0255875,0.103796,0.174961,0.159961,0.340578,0.481392,0.480619,0.479331,0.477529,0.475217,0.472395,0.469068,0.465238,0.46091,0.456089,0.450779,0.444987,0.0877352,0.12401,0.123811,0.123479,0.123015,0.122419,0.121692,0.120835,0.119849,0.118734,0.117492,0.116124,0.114632,0.186517,0.263634,0.263211,0.262505,0.261519,0.260252,0.258707,0.256885,0.254787,0.252417,0.249777,0.246869,0.243697,0.720602,-0.991104,-0.711763,-0.0488485,0.527028,0.0452514,0.4368633313632097
3516,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.2657679961049356,0.0265055975892293,0.8350431793894232,0.2646279329608939,0.23113945939386588,0.2156514450867052,0.00691580852855561,0.005632309236424307,0.004744112001181292,0.0106731,0.00797899,0.00465352,0.103311,0.0893252,0.0682167,0.19157,0.270775,0.27034,0.269616,0.268603,0.267302,0.265715,0.263843,0.261689,0.259255,0.256543,0.253556,0.250298,-0.065499,-0.09258,-0.0924313,-0.0921836,-0.0918371,-0.0913924,-0.0908498,-0.0902098,-0.0894733,-0.088641,-0.0877138,-0.0866926,-0.0855786,0.325137,0.459568,0.458829,0.4576,0.45588,0.453672,0.450979,0.447802,0.444146,0.440014,0.435412,0.430342,0.424813,-0.944966,-0.99866,0.945019,-0.0419438,0.604975,-0.127687,0.402423252094705
3517,0.14,0.135,0.115,0.15,0.18,0.13,0.08,0.035,0.025,0.01,0.8,0.105,0.05,0.04,0.005,0.0,0.0,0.0,0.0,0.0,0.4,0.22,0.25,0.11,0.02,0.0,0.0,0.0,0.0,0.0,0.34624976274767083,-0.7174813278680557,-0.15664827811955442,0.27646480446927374,0.39606680217213236,0.2607878612716763,0.3089210999197672,0.395944889074272,0.28561777843405073,0.404258,0.555285,0.276048,0.635813,0.745175,0.525402,0.492876,0.696659,0.69554,0.693676,0.691069,0.687722,0.683639,0.678824,0.673282,0.667018,0.660041,0.652357,0.643974,0.548268,0.774952,0.773707,0.771634,0.768734,0.765011,0.760469,0.755113,0.748947,0.74198,0.734219,0.725671,0.716346,0.462677,0.653974,0.652924,0.651174,0.648727,0.645585,0.641752,0.637232,0.632029,0.62615,0.6196,0.612386,0.604517,-0.667618,-0.613107,0.48143,-0.42051,-0.518033,0.316108,0.5426024754024267
3518,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27306959126581337,-0.3762300925100854,-0.7522456170753545,0.28226983240223463,0.2249997471912953,0.23482658959537572,0.000936974093401675,0.0011058747621158008,0.0010173871313079112,0.001284,0.00152622,0.000972549,0.0358329,0.0390669,0.0311857,0.186268,0.263281,0.262858,0.262154,0.261169,0.259904,0.258361,0.256541,0.254446,0.252079,0.249443,0.246539,0.243371,0.235298,0.332583,0.332049,0.331159,0.329915,0.328317,0.326368,0.324069,0.321423,0.318433,0.315102,0.311433,0.307432,0.309996,0.438166,0.437462,0.436289,0.43465,0.432545,0.429976,0.426948,0.423462,0.419523,0.415134,0.410301,0.405029,-0.999969,-0.999985,0.999987,0.217086,-0.122557,-0.110756,0.42038599937419596
3519,0.0,0.005,0.995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.060956271301133035,-0.7517262608752004,0.19250787049071424,0.2964,0.24522444356804093,0.36874624277456647,0.00891128631200642,0.005907733517557809,0.01895520321901879,0.0124059,0.00913976,0.0183566,0.111382,0.0956021,0.135486,0.0176125,0.0248945,0.0248545,0.0247879,0.0246947,0.0245751,0.0244292,0.0242571,0.0240591,0.0238353,0.023586,0.0233114,0.0230118,0.335781,0.474612,0.47385,0.47258,0.470804,0.468524,0.465742,0.462462,0.458686,0.454419,0.449665,0.44443,0.43872,0.128345,0.181411,0.181119,0.180634,0.179955,0.179084,0.17802,0.176766,0.175323,0.173692,0.171875,0.169874,0.167691,-0.970969,0.959806,-0.991209,0.580765,-0.169015,0.207718,0.41401800924799215
3520,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10178743841754759,-0.7821986941658701,-0.08834358663316291,0.40269999999999995,0.21348279383955748,0.517478612716763,0.008963006677231766,0.0015050900701269584,0.009654472295027501,0.0118831,0.00203919,0.00876695,0.10901,0.0451574,0.093632,0.0734914,0.103877,0.10371,0.103432,0.103043,0.102544,0.101935,0.101217,0.100391,0.0994572,0.0984168,0.097271,0.0960211,0.340705,0.481571,0.480798,0.479509,0.477707,0.475394,0.472571,0.469243,0.465411,0.461082,0.456259,0.450947,0.445152,0.0210307,0.029726,0.0296782,0.0295987,0.0294874,0.0293446,0.0291704,0.0289649,0.0287284,0.0284612,0.0281635,0.0278356,0.0274779,0.990926,0.96895,0.990977,0.209906,-0.717714,-0.0340965,0.4250143413413065
3521,0.18,0.545,0.205,0.04,0.01,0.015,0.0,0.0,0.0,0.005,0.98,0.01,0.0,0.0,0.005,0.0,0.005,0.0,0.0,0.0,0.075,0.135,0.465,0.29,0.03,0.0,0.005,0.0,0.0,0.0,-0.07666740936961024,-0.7448900733924145,0.12481683659224599,0.233395530726257,0.1841210852572076,0.2254335260115607,0.12843161307862158,0.12568627962147083,0.1688342131492488,0.215989,0.234264,0.191023,0.464746,0.484008,0.437062,0.436327,0.616729,0.615738,0.614088,0.61178,0.608818,0.605203,0.60094,0.596034,0.590489,0.584312,0.57751,0.570089,0.470668,0.665269,0.664201,0.662421,0.659931,0.656735,0.652836,0.648238,0.642945,0.636964,0.630301,0.622963,0.614958,0.411581,0.581751,0.580817,0.57926,0.577083,0.574288,0.570879,0.566858,0.56223,0.556999,0.551173,0.544756,0.537756,0.263737,-0.347396,-0.351537,-0.0309227,-0.256793,0.181658,0.4444555505336717
3522,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5243441520395448,-0.3932529203052347,-0.5624007162868613,0.1911201117318436,0.1556983082041481,0.19267803468208095,0.0029208678412052176,0.0022274955030110273,0.0034057181881944703,0.00368377,0.00301239,0.00328635,0.0606941,0.0548852,0.0573267,0.281617,0.398053,0.397414,0.396349,0.394859,0.392947,0.390614,0.387863,0.384696,0.381117,0.377131,0.37274,0.36795,0.240276,0.33962,0.339074,0.338165,0.336895,0.335263,0.333272,0.330925,0.328223,0.32517,0.321768,0.318022,0.313936,0.267749,0.378452,0.377844,0.376831,0.375415,0.373597,0.371379,0.368763,0.365752,0.36235,0.358559,0.354385,0.349831,-0.999891,-0.999893,0.999939,0.511444,0.635849,0.133737,0.4303710496123492
3523,0.79,0.205,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205,0.275,0.405,0.08,0.035,0.0,0.0,0.0,0.0,0.0,-0.36097178554039894,-0.712206956888032,-0.013303199222097063,0.2284296089385475,0.20870167561609484,0.2112052023121387,0.14057860500891847,0.14668656638598504,0.17059322972424232,0.192898,0.188697,0.169005,0.439201,0.434393,0.411102,0.400943,0.566715,0.565805,0.564289,0.562168,0.559445,0.556124,0.552207,0.547698,0.542603,0.536927,0.530676,0.523857,0.42473,0.600337,0.599372,0.597766,0.59552,0.592635,0.589117,0.584967,0.580191,0.574794,0.568781,0.56216,0.554936,0.370675,0.523932,0.523091,0.521689,0.519728,0.517211,0.51414,0.510519,0.506351,0.501641,0.496393,0.490614,0.48431,0.874388,0.151301,0.0337116,0.406344,0.193695,-0.0742079,0.44738466084900735
3524,0.035,0.095,0.575,0.265,0.03,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.405,0.435,0.05,0.02,0.0,0.0,0.0,0.0,0.12600037960372673,-0.7267347666186025,0.235053769652158,0.4014072625698324,0.314787792373267,0.38749710982658964,0.09528283745880607,0.07436781459370682,0.13825722618036843,0.145481,0.132712,0.136711,0.38142,0.364296,0.369744,0.331396,0.468414,0.467661,0.466408,0.464655,0.462405,0.459659,0.456422,0.452695,0.448484,0.443793,0.438626,0.43299,0.382256,0.540302,0.539434,0.537988,0.535966,0.533371,0.530204,0.526469,0.522171,0.517314,0.511902,0.505943,0.499441,0.322832,0.456309,0.455576,0.454355,0.452647,0.450455,0.44778,0.444626,0.440996,0.436894,0.432324,0.427291,0.4218,-0.602114,0.371758,-0.760748,-0.114305,-0.191445,0.0519247,0.4277074714042346
3525,0.075,0.04,0.05,0.14,0.17,0.24,0.185,0.065,0.01,0.025,0.505,0.365,0.12,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.045,0.33,0.1,0.185,0.18,0.13,0.025,0.005,0.0,0.0,0.5781364757920101,-0.257060577094438,0.2730554833492187,0.2898988826815642,0.20014005602240897,0.2983907514450867,0.2626996704484421,0.16358286190985166,0.336060762671195,0.36142,0.218237,0.292177,0.601182,0.467158,0.540534,0.450996,0.637463,0.636439,0.634734,0.632348,0.629286,0.62555,0.621144,0.616072,0.610341,0.603957,0.596925,0.589255,0.401222,0.567109,0.566198,0.564681,0.562559,0.559834,0.55651,0.55259,0.548079,0.54298,0.5373,0.531045,0.524221,0.396761,0.560804,0.559903,0.558402,0.556304,0.55361,0.550323,0.546446,0.541985,0.536943,0.531326,0.525141,0.518393,-0.418666,0.184059,-0.603067,0.390464,-0.562043,-0.343381,0.460078920835796
3526,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2659784286056165,-0.3738249923043274,-0.7399974968469899,0.31712122905027934,0.3242923884355186,0.35614393063583816,0.010494526261346985,0.006281159571417399,0.00332538115102071,0.0151829,0.00942605,0.00347174,0.123219,0.0970879,0.0589215,0.192648,0.2723,0.271862,0.271134,0.270115,0.268807,0.267211,0.265329,0.263162,0.260714,0.257987,0.254983,0.251707,0.231734,0.327546,0.32702,0.326144,0.324918,0.323345,0.321425,0.319161,0.316555,0.31361,0.31033,0.306717,0.302776,0.307073,0.434035,0.433338,0.432176,0.430552,0.428467,0.425923,0.422923,0.41947,0.415568,0.411221,0.406433,0.401211,0.995657,0.997496,0.999634,-0.893768,-0.63955,0.385518,0.414177502346765
3527,0.555,0.175,0.14,0.05,0.025,0.02,0.03,0.005,0.0,0.0,0.87,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.39,0.18,0.085,0.02,0.02,0.0,0.0,0.0,0.0,-0.2308007162957278,-0.7718152066490611,-0.1367414724316206,0.3996564245810056,0.4478324181658223,0.27068959537572257,0.27365908322337235,0.3297179279960374,0.2517156410351065,0.393051,0.41359,0.278227,0.626938,0.64311,0.527472,0.480374,0.678988,0.677897,0.67608,0.67354,0.670278,0.666298,0.661605,0.656203,0.650099,0.643299,0.635809,0.627639,0.470016,0.664346,0.663279,0.661502,0.659016,0.655824,0.65193,0.647338,0.642053,0.636081,0.629427,0.622099,0.614105,0.454921,0.643011,0.641978,0.640258,0.637852,0.634763,0.630994,0.626549,0.621434,0.615653,0.609213,0.602121,0.594383,0.492155,0.0340849,0.276873,0.233462,-0.141057,-0.02536,0.5082571359037652
3528,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.89,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7286559552397692,0.09156311261604264,-0.3055598879357652,0.30890558659217876,0.34309731112661673,0.32641965317919075,0.0400452221654919,0.03611720847780182,0.10312488463952159,0.0587849,0.0547159,0.0997438,0.242456,0.233914,0.315822,0.348491,0.492577,0.491786,0.490468,0.488625,0.486258,0.483371,0.479966,0.476048,0.471619,0.466686,0.461253,0.455326,0.195619,0.2765,0.276055,0.275315,0.274281,0.272953,0.271332,0.269421,0.267221,0.264735,0.261966,0.258916,0.255589,0.296832,0.419558,0.418884,0.417762,0.416192,0.414176,0.411717,0.408817,0.405479,0.401708,0.397505,0.392878,0.387829,-0.821189,0.886454,-0.717741,0.00638043,-0.612907,0.158217,0.4172921809268852
3529,0.355,0.215,0.21,0.175,0.035,0.005,0.005,0.0,0.0,0.0,0.93,0.05,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.28,0.195,0.225,0.145,0.065,0.08,0.005,0.0,0.0,0.005,-0.120846846400779,-0.6040463036469388,0.0132083682330628,0.277859217877095,0.17883890018101103,0.26974971098265893,0.2601182937584129,0.1916277796605751,0.363463029273875,0.330836,0.285564,0.369271,0.575183,0.534382,0.607677,0.420645,0.594563,0.593608,0.592017,0.589793,0.586936,0.583451,0.579342,0.574612,0.569266,0.563312,0.556754,0.549599,0.491969,0.695377,0.69426,0.692399,0.689797,0.686457,0.682381,0.677575,0.672043,0.665791,0.658826,0.651156,0.642789,0.484476,0.684786,0.683686,0.681854,0.679292,0.676002,0.671988,0.667255,0.661807,0.655651,0.648792,0.641239,0.632999,0.23467,-0.181185,0.159083,-0.06158,-0.181696,0.382668,0.45854048604109443
3530,0.0,0.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.383960092095165,-0.4381186915736436,0.5570343413337954,0.2038072625698324,0.19314585039792093,0.18320751445086705,0.008897693139094628,0.014677846137803383,0.010451659345121636,0.0115867,0.0188277,0.0095653,0.107641,0.137214,0.0978023,0.238969,0.337773,0.33723,0.336326,0.335063,0.33344,0.33146,0.329125,0.326438,0.323402,0.320019,0.316293,0.312229,0.258386,0.365217,0.364631,0.363654,0.362287,0.360532,0.358392,0.355867,0.352962,0.349679,0.346021,0.341992,0.337598,0.265856,0.375776,0.375172,0.374167,0.372761,0.370956,0.368753,0.366156,0.363166,0.359788,0.356024,0.35188,0.347358,-0.997022,0.999399,-0.997723,0.663969,0.354113,0.691187,0.3994493794110489
3531,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.30170904199572535,0.09663658603761968,0.8783997150256572,0.3848541899441341,0.3539321865930488,0.3468208092485549,0.008125799842186579,0.010225370838655856,0.006463518402303518,0.0122247,0.017554,0.00733455,0.110565,0.132491,0.085642,0.202384,0.286061,0.285602,0.284836,0.283766,0.282392,0.280715,0.278738,0.276462,0.27389,0.271025,0.26787,0.264428,0.0722681,0.102148,0.101984,0.10171,0.101328,0.100837,0.100239,0.0995327,0.0987201,0.0978018,0.0967787,0.095652,0.0944229,0.332938,0.470594,0.469838,0.468579,0.466818,0.464557,0.461799,0.458546,0.454802,0.450572,0.445858,0.440668,0.435005,-0.979354,-0.998511,0.978189,-0.1477,0.573518,-0.334215,0.43050490213121023
3532,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.305,0.695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.025,0.0,0.0,0.0,0.0,-0.38461614636199337,0.4077701991154027,0.6988013748086531,0.42234636871508374,0.48539271304189546,0.3415658959537572,0.004747511786275537,0.005398485361975025,0.006818090368784378,0.00645178,0.0083344,0.0075742,0.080323,0.0912929,0.0870299,0.234837,0.331932,0.331399,0.330511,0.329269,0.327674,0.325729,0.323434,0.320794,0.317809,0.314485,0.310824,0.30683,0.249012,0.351968,0.351402,0.35046,0.349143,0.347452,0.34539,0.342957,0.340157,0.336992,0.333467,0.329585,0.32535,0.299473,0.423292,0.422612,0.421479,0.419896,0.417862,0.415381,0.412455,0.409088,0.405282,0.401043,0.396374,0.39128,-0.999289,-0.99983,0.999389,0.535519,-0.450548,-0.661432,0.43409371414664677
3533,0.01,0.355,0.635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.845,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007846021175286147,-0.7806044748311003,-0.07296219276203679,0.24504804469273742,0.17335446814104702,0.27167630057803466,0.03742797276060765,0.009438267420944238,0.05071237402635756,0.0511397,0.0160609,0.0543169,0.226141,0.126732,0.23306,0.189851,0.268346,0.267915,0.267197,0.266192,0.264903,0.26333,0.261476,0.259341,0.256928,0.254241,0.251281,0.248052,0.342157,0.483624,0.482847,0.481553,0.479743,0.47742,0.474585,0.471242,0.467395,0.463047,0.458203,0.452869,0.447049,0.184529,0.260823,0.260404,0.259706,0.25873,0.257477,0.255949,0.254146,0.252071,0.249726,0.247114,0.244237,0.241098,-0.134032,-0.0359848,0.69895,-0.159518,0.0787142,-0.188972,0.42259673886590404
3534,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32497049818863,0.12705960500947783,-0.9157024713822217,0.19353575418994412,0.18125929071989808,0.2002479768786127,0.0013530578008235474,0.0015854362731040953,0.002214025988408579,0.00183356,0.00211176,0.00210783,0.0428201,0.0459539,0.0459111,0.211071,0.29834,0.297861,0.297063,0.295946,0.294513,0.292764,0.290702,0.288329,0.285647,0.282659,0.279368,0.275778,0.0762299,0.107748,0.107574,0.107286,0.106883,0.106365,0.105734,0.104989,0.104132,0.103163,0.102084,0.100896,0.0995991,0.338902,0.479023,0.478253,0.476971,0.475179,0.472878,0.47007,0.466759,0.462948,0.458642,0.453844,0.44856,0.442796,-0.99985,0.999969,-0.99979,-0.424623,-0.226499,0.394611,0.45254319785835967
3535,0.01,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.995,0.005,0.0,0.0,0.0,0.265,0.735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1518687231285949,0.7700200897558447,-0.22495162175432515,0.2736,0.24143231299740114,0.33631098265895953,0.013292200171075056,0.006510753669282306,0.01896895418804681,0.0190907,0.0105178,0.0182143,0.138169,0.102556,0.13496,0.14926,0.210973,0.210634,0.210069,0.20928,0.208266,0.20703,0.205572,0.203893,0.201997,0.199884,0.197557,0.195018,0.33967,0.480109,0.479338,0.478053,0.476256,0.47395,0.471136,0.467817,0.463998,0.459682,0.454873,0.449577,0.4438,0.155565,0.219885,0.219532,0.218943,0.218121,0.217064,0.215776,0.214256,0.212506,0.21053,0.208327,0.205902,0.203256,-0.988363,0.992535,-0.992843,0.407435,0.571088,0.591194,0.4331706532698258
3536,0.0,0.0,0.01,0.0,0.145,0.47,0.23,0.12,0.025,0.0,0.185,0.585,0.22,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.74,0.225,0.0,0.0,0.005,0.005,0.0,0.0,0.0,0.8025276656846483,-0.09315490173841194,-0.04769257430032059,0.2709497206703911,0.19431584908331562,0.2324179190751445,0.12586482418391232,0.08156886258765869,0.07741878622319023,0.174563,0.113166,0.0987431,0.417808,0.336402,0.314234,0.423171,0.598134,0.597173,0.595573,0.593335,0.590461,0.586955,0.582821,0.578063,0.572685,0.566695,0.560097,0.5529,0.3308,0.467572,0.466821,0.46557,0.46382,0.461574,0.458833,0.455601,0.451882,0.447678,0.442995,0.437838,0.432211,0.317344,0.448552,0.447831,0.446631,0.444953,0.442798,0.440169,0.437068,0.4335,0.429467,0.424975,0.420027,0.41463,-0.59904,-0.430985,0.378965,-0.167438,-0.461137,0.240246,0.4371631957723464
